date,hhid,pno,somipa_pid,part_sex,cnt_no,cnt_age,cnt_sex,cnt_type,cnt_rel,cnt_loc,cnt_plc,cnt_freq,cnt_dur,cnt_dist
14/05/2021 14:12,S00557,2,S00557_2,Female,12,7,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,18.67201608
14/05/2021 14:12,S00557,2,S00557_2,Female,12,12,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,35.98596601
14/05/2021 14:12,S00557,2,S00557_2,Female,12,10,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,42.24958657
14/05/2021 14:12,S00557,2,S00557_2,Female,12,6,Female,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,13.7135164
14/05/2021 14:12,S00557,2,S00557_2,Female,12,13,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,21.2496159
14/05/2021 14:12,S00557,2,S00557_2,Female,12,10,Male,Physical,"Other
relative",Home,"Within
community",Daily,5-15 mins,55.87866838
14/05/2021 14:12,S00557,2,S00557_2,Female,12,8,Female,Physical,Friend,"Market
Shop","Within
community",≥1 Weekly,>1-2 hrs,390.6101759
14/05/2021 14:12,S00557,2,S00557_2,Female,12,13,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,>15-60 mins,14.90358527
14/05/2021 14:12,S00557,2,S00557_2,Female,12,12,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,15.88058358
14/05/2021 14:19,S00557,3,S00557_3,Female,7,30,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,15.91673425
14/05/2021 14:19,S00557,3,S00557_3,Female,7,25,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,17.83995616
14/05/2021 14:19,S00557,3,S00557_3,Female,7,12,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,17.05808577
14/05/2021 14:19,S00557,3,S00557_3,Female,7,7,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,19.76640963
14/05/2021 14:19,S00557,3,S00557_3,Female,7,4,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,16.17741674
14/05/2021 14:19,S00557,3,S00557_3,Female,7,9,Male,Physical,Friend,Home,"Within
community",Daily,>4 hrs,38.23563605
14/05/2021 14:19,S00557,3,S00557_3,Female,7,10,Male,Physical,Friend,Home,"Within
community",Daily,>4 hrs,35.43952886
14/05/2021 14:29,S00557,4,S00557_4,Male,10,30,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,15.94029301
14/05/2021 14:29,S00557,4,S00557_4,Male,10,27,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,19.47447905
14/05/2021 14:29,S00557,4,S00557_4,Male,10,12,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,19.51774843
14/05/2021 14:29,S00557,4,S00557_4,Male,10,4,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,18.48350866
14/05/2021 14:29,S00557,4,S00557_4,Male,10,7,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,19.39676166
14/05/2021 14:29,S00557,4,S00557_4,Male,10,12,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,32.78073158
14/05/2021 14:29,S00557,4,S00557_4,Male,10,7,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,15.76838362
14/05/2021 14:29,S00557,4,S00557_4,Male,10,12,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,>15-60 mins,18.55041065
14/05/2021 14:29,S00557,4,S00557_4,Male,10,13,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,17.73445825
14/05/2021 14:29,S00557,4,S00557_4,Male,10,9,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,15.86155356
14/05/2021 14:34,S00557,5,S00557_5,Male,6,30,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,14.64493734
14/05/2021 14:34,S00557,5,S00557_5,Male,6,27,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.13125403
14/05/2021 14:34,S00557,5,S00557_5,Male,6,12,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,16.27644852
14/05/2021 14:34,S00557,5,S00557_5,Male,6,7,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,16.52475903
14/05/2021 14:34,S00557,5,S00557_5,Male,6,4,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,18.47949518
14/05/2021 14:34,S00557,5,S00557_5,Male,6,5,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,18.33397722
14/05/2021 14:54,S01514,1,S01514_1,Female,12,50,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,210.7597828
14/05/2021 14:54,S01514,1,S01514_1,Female,12,17,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,190.4479585
14/05/2021 14:54,S01514,1,S01514_1,Female,12,12,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,210.4563828
14/05/2021 14:54,S01514,1,S01514_1,Female,12,15,Female,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,202.9469106
14/05/2021 14:54,S01514,1,S01514_1,Female,12,12,Female,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,191.5366439
14/05/2021 14:54,S01514,1,S01514_1,Female,12,41,Female,Physical,Friend,"Mosque
Church","Within
community",≥1 Weekly,>15-60 mins,307.2070241
14/05/2021 14:54,S01514,1,S01514_1,Female,12,38,Male,Physical,Friend,"Mosque
Church","Within
community",≥1 Weekly,>15-60 mins,307.072576
14/05/2021 14:54,S01514,1,S01514_1,Female,12,35,Female,Physical,Friend,"Mosque
Church","Within
community",≥1 Weekly,>15-60 mins,303.1466622
14/05/2021 14:54,S01514,1,S01514_1,Female,12,25,Female,Physical,Friend,"Market
Shop","Outside
community",≥1 Monthly,5-15 mins,4770.369549
14/05/2021 14:54,S01514,1,S01514_1,Female,12,15,Female,Physical,"Other
relative",Home,"Within
community",≥1 Weekly,>1-2 hrs,259.3110576
14/05/2021 14:54,S01514,1,S01514_1,Female,12,4,Male,Physical,"Other
relative",Home,"Within
community",≥1 Weekly,>15-60 mins,207.4129446
14/05/2021 14:54,S01514,1,S01514_1,Female,12,5,Female,Physical,"Other
relative",Home,"Within
community",≥1 Weekly,5-15 mins,253.3853813
14/05/2021 15:03,S01514,2,S01514_2,Male,7,18,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,921.7996701
14/05/2021 15:03,S01514,2,S01514_2,Male,7,22,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,923.0383847
14/05/2021 15:03,S01514,2,S01514_2,Male,7,19,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,384.5556721
14/05/2021 15:03,S01514,2,S01514_2,Male,7,48,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,5-15 mins,939.8608492
14/05/2021 15:03,S01514,2,S01514_2,Male,7,17,Male,Physical,Friend,Leisure,"Within
community",≥1 Weekly,>15-60 mins,374.3117568
14/05/2021 15:03,S01514,2,S01514_2,Male,7,19,Male,Physical,Friend,Leisure,"Within
community",Daily,>15-60 mins,396.4631072
14/05/2021 15:03,S01514,2,S01514_2,Male,7,27,Male,Physical,Friend,"Market
Shop","Within
community",≥1 Weekly,>15-60 mins,904.1952456
14/05/2021 15:08,S01514,15,S01514_15,Male,6,48,Female,Physical,"House
member",Home,"Within
community",Daily,5-15 mins,193.1615259
14/05/2021 15:08,S01514,15,S01514_15,Male,6,50,Male,Physical,"House
member",Home,"Within
community",Daily,5-15 mins,202.2271038
14/05/2021 15:08,S01514,15,S01514_15,Male,6,17,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,195.5252969
14/05/2021 15:08,S01514,15,S01514_15,Male,6,15,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,204.4111621
14/05/2021 15:08,S01514,15,S01514_15,Male,6,17,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,177.6778841
14/05/2021 15:08,S01514,15,S01514_15,Male,6,15,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,5-15 mins,256.8186844
14/05/2021 08:14,S01191,1,S01191_1,Female,10,9,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,25.77106544
14/05/2021 08:14,S01191,1,S01191_1,Female,10,13,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,36.2565467
14/05/2021 08:14,S01191,1,S01191_1,Female,10,41,Female,Non-physical,Friend,Home,"Within
community",Daily,>15-60 mins,16.32421853
14/05/2021 08:14,S01191,1,S01191_1,Female,10,31,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>15-60 mins,35.02437389
14/05/2021 08:14,S01191,1,S01191_1,Female,10,56,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,34.68210097
14/05/2021 08:14,S01191,1,S01191_1,Female,10,27,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,8.090595897
14/05/2021 08:14,S01191,1,S01191_1,Female,10,41,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,34.12098615
14/05/2021 08:14,S01191,1,S01191_1,Female,10,16,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,24.53007612
14/05/2021 08:14,S01191,1,S01191_1,Female,10,3,Male,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,32.06491586
14/05/2021 08:14,S01191,1,S01191_1,Female,10,25,Female,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,13.79958603
14/05/2021 08:37,S01191,2,S01191_2,Female,14,36,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,30.06181627
14/05/2021 08:37,S01191,2,S01191_2,Female,14,14,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,31.97577696
14/05/2021 08:37,S01191,2,S01191_2,Female,14,14,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,43.14704215
14/05/2021 08:37,S01191,2,S01191_2,Female,14,8,Female,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,7.989731699
14/05/2021 08:37,S01191,2,S01191_2,Female,14,8,Female,Physical,Friend,Home,"Within
community",Daily,>2-4 hrs,8.665311593
14/05/2021 08:37,S01191,2,S01191_2,Female,14,7,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,10.7949366
14/05/2021 08:37,S01191,2,S01191_2,Female,14,21,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>1-2 hrs,61.0332671
14/05/2021 08:37,S01191,2,S01191_2,Female,14,16,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,8.908889482
14/05/2021 08:37,S01191,2,S01191_2,Female,14,41,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,8.469975073
14/05/2021 08:37,S01191,2,S01191_2,Female,14,7,Female,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,20.25059267
14/05/2021 08:37,S01191,2,S01191_2,Female,14,12,Male,Physical,Friend,Home,"Within
community",Daily,>2-4 hrs,19.57432068
14/05/2021 08:37,S01191,2,S01191_2,Female,14,8,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,41.07377817
14/05/2021 08:37,S01191,2,S01191_2,Female,14,13,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>2-4 hrs,13.11580433
14/05/2021 08:37,S01191,2,S01191_2,Female,14,7,Female,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,5.433888285
14/05/2021 09:02,S01191,3,S01191_3,Female,17,36,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,34.13419219
14/05/2021 09:02,S01191,3,S01191_3,Female,17,0.833333333,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,30.61975218
14/05/2021 09:02,S01191,3,S01191_3,Female,17,25,Female,Non-physical,"Other
relative",Home,"Within
community",≥1 Weekly,>1-2 hrs,12.94298458
14/05/2021 09:02,S01191,3,S01191_3,Female,17,41,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,2.856207268
14/05/2021 09:02,S01191,3,S01191_3,Female,17,34,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,7.527224017
14/05/2021 09:02,S01191,3,S01191_3,Female,17,53,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,2.257330116
14/05/2021 09:02,S01191,3,S01191_3,Female,17,16,Male,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,50.88541709
14/05/2021 09:02,S01191,3,S01191_3,Female,17,15,Female,Non-physical,"Other
relative",Home,"Within
community",≥1 Weekly,>1-2 hrs,125.7997164
14/05/2021 09:02,S01191,3,S01191_3,Female,17,14,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,89.32361395
14/05/2021 09:02,S01191,3,S01191_3,Female,17,17,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,104.4642192
14/05/2021 09:02,S01191,3,S01191_3,Female,17,15,Female,Non-physical,Friend,Leisure,"Within
community",≥1 Weekly,>15-60 mins,258.5134452
14/05/2021 09:02,S01191,3,S01191_3,Female,17,16,Female,Non-physical,Friend,Leisure,"Within
community",≥1 Weekly,>1-2 hrs,254.3287315
14/05/2021 09:02,S01191,3,S01191_3,Female,17,15,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,626.0535064
14/05/2021 09:02,S01191,3,S01191_3,Female,17,15,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,619.2624706
14/05/2021 09:02,S01191,3,S01191_3,Female,17,16,Female,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,256.7964591
14/05/2021 09:02,S01191,3,S01191_3,Female,17,22,Female,Non-physical,Friend,Home,"Within
community",≥1 Monthly,>1-2 hrs,85.03180376
14/05/2021 09:02,S01191,3,S01191_3,Female,17,17,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,104.1339325
14/05/2021 12:44,S01258,4,S01258_4,Male,15,11,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,23.34193072
14/05/2021 12:44,S01258,4,S01258_4,Male,15,12,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>15-60 mins,658.3719759
14/05/2021 12:44,S01258,4,S01258_4,Male,15,12,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>15-60 mins,18.67786138
14/05/2021 12:44,S01258,4,S01258_4,Male,15,10,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,721.2986786
14/05/2021 12:44,S01258,4,S01258_4,Male,15,9,Male,Non-physical,Friend,Home,"Within
community",Daily,>1-2 hrs,16.51515793
14/05/2021 12:44,S01258,4,S01258_4,Male,15,12,Male,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,25.03375523
14/05/2021 12:44,S01258,4,S01258_4,Male,15,3,Female,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,26.21125001
14/05/2021 12:44,S01258,4,S01258_4,Male,15,1.166666667,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,25.86152793
14/05/2021 12:44,S01258,4,S01258_4,Male,15,16,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,27.00698381
14/05/2021 12:44,S01258,4,S01258_4,Male,15,5,Female,Physical,"Other
relative",Home,"Within
community",Daily,>4 hrs,22.16736136
14/05/2021 12:44,S01258,4,S01258_4,Male,15,5,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,31.69360202
14/05/2021 12:44,S01258,4,S01258_4,Male,15,15,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,30.36252416
14/05/2021 12:44,S01258,4,S01258_4,Male,15,0.166666667,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,13.60622862
14/05/2021 12:44,S01258,4,S01258_4,Male,15,74,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,27.03044108
14/05/2021 12:44,S01258,4,S01258_4,Male,15,38,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,37.38736364
14/05/2021 12:56,S01258,6,S01258_6,Female,9,28,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,23.7291793
14/05/2021 12:56,S01258,6,S01258_6,Female,9,31,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,21.81387947
14/05/2021 12:56,S01258,6,S01258_6,Female,9,13,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,15.09906808
14/05/2021 12:56,S01258,6,S01258_6,Female,9,3,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.60475084
14/05/2021 12:56,S01258,6,S01258_6,Female,9,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.16440462
14/05/2021 12:56,S01258,6,S01258_6,Female,9,16,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,13.12571925
14/05/2021 12:56,S01258,6,S01258_6,Female,9,74,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,38.71086791
14/05/2021 12:56,S01258,6,S01258_6,Female,9,38,Female,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,32.06831976
14/05/2021 12:56,S01258,6,S01258_6,Female,9,15,Female,Physical,"Random
people",Home,"Within
community",Daily,>1-2 hrs,11.34775782
14/05/2021 13:09,S01258,8,S01258_8,Male,12,24,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,17.19548051
14/05/2021 13:09,S01258,8,S01258_8,Male,12,13,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,22.4525661
14/05/2021 13:09,S01258,8,S01258_8,Male,12,3,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,32.04149257
14/05/2021 13:09,S01258,8,S01258_8,Male,12,12,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,38.18068377
14/05/2021 13:09,S01258,8,S01258_8,Male,12,16,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,31.72838895
14/05/2021 13:09,S01258,8,S01258_8,Male,12,74,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,36.54579109
14/05/2021 13:09,S01258,8,S01258_8,Male,12,38,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,50.941333
14/05/2021 13:09,S01258,8,S01258_8,Male,12,16,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,17.26189263
14/05/2021 13:09,S01258,8,S01258_8,Male,12,5,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,43.50680617
14/05/2021 13:09,S01258,8,S01258_8,Male,12,5,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,39.18713385
14/05/2021 13:09,S01258,8,S01258_8,Male,12,9,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,35.37060045
14/05/2021 13:09,S01258,8,S01258_8,Male,12,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,43.00681252
14/05/2021 13:23,S01258,9,S01258_9,Male,10,38,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,36.58846352
14/05/2021 13:23,S01258,9,S01258_9,Male,10,45,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,41.36812729
14/05/2021 13:23,S01258,9,S01258_9,Male,10,3,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,40.91869615
14/05/2021 13:23,S01258,9,S01258_9,Male,10,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,36.92987918
14/05/2021 13:23,S01258,9,S01258_9,Male,10,19,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,37.7769384
14/05/2021 13:23,S01258,9,S01258_9,Male,10,74,Female,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,35.18549346
14/05/2021 13:23,S01258,9,S01258_9,Male,10,5,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,37.46307458
14/05/2021 13:23,S01258,9,S01258_9,Male,10,9,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,39.77797324
14/05/2021 13:23,S01258,9,S01258_9,Male,10,12,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,41.05327417
14/05/2021 13:23,S01258,9,S01258_9,Male,10,7,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,43.47223572
14/05/2021 13:39,S01258,11,S01258_11,Female,11,12,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,44.36139991
14/05/2021 13:39,S01258,11,S01258_11,Female,11,74,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,41.18209643
14/05/2021 13:39,S01258,11,S01258_11,Female,11,16,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,44.11433226
14/05/2021 13:39,S01258,11,S01258_11,Female,11,5,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,39.82952507
14/05/2021 13:39,S01258,11,S01258_11,Female,11,5,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,38.22728354
